featureIDs,X4132_1A_80MeOH_NdCL3.mzML,X4132_2A_80MeOH_NdCL3.mzML,X4132_3A_80MeOH_NdCL3.mzML,X4132_4A_80MeOH_NdCL3.mzML,X4133_1A_80MeOH_NdCl3.mzML,X4133_2A_80MeOH_NdCl3.mzML,X4133_3A_80MeOH_NdCl3_.mzML,X4133_4A_80MeOH_NdCl3_.mzML,logFC,pvalue,logpval,Sample_Type,,,
849,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.60892344669097e-06,2.35805769799878e-07,4.04943097622439e-06,-2.35562247,0.257470971,0.58927173,Not Significant,,,
851,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.64506757779331e-06,2.35805769799878e-07,3.67417195010604e-06,-2.274302151,0.245788907,0.609437722,Not Significant,,,
816,2.22169531373571e-06,3.5813700837226e-07,1.74295012356674e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,2.12797405,0.16197117,0.790562281,Not Significant,,,
916,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.67880717945938e-06,1.35395153408502e-06,6.2392341545562e-06,-2.984093246,0.210693919,0.676347999,Not Significant,,,
844,1.15451741684767e-05,2.91606289021034e-06,7.40594728686634e-06,1.86551654334495e-05,1.44578932055967e-05,1.15813945946933e-05,2.76235444708941e-05,1.97151956451677e-05,-0.856630297,0.141824967,0.848247308,Not Significant,,,
923,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,3.52490123243845e-06,1.82060411971532e-06,7.3230475497204e-06,-3.422488474,0.147316707,0.831747997,Not Significant,,,
835,3.9254742807549e-06,3.5813700837226e-07,2.40808917350663e-07,4.50823765872669e-06,2.49170570296383e-06,1.9737359828712e-06,5.65103935318311e-06,4.87290646656717e-06,-0.730718964,0.345273337,0.461836958,Not Significant,,,
845,2.8973228031914e-05,1.29645989724846e-05,1.90910817092075e-05,3.76854108630504e-05,3.11472002171306e-05,2.1041102092453e-05,6.08066308988041e-05,3.69826411772318e-05,-0.603415512,0.256720163,0.59054002,Not Significant,,,
841,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,3.07619369358229e-06,7.671001330262e-06,3.24447051319225e-06,1.71330556195722e-05,-4.68628955,0.107859306,0.96714238,Not Significant,,,
868,1.61638291298332e-06,3.5813700837226e-07,2.40808917350663e-07,4.33067143235731e-06,2.317964565164e-06,2.15930802478783e-06,6.79997442162404e-06,5.87122212674548e-06,-1.389394224,0.136345885,0.865357964,Not Significant,,,
875,1.30703228496872e-05,8.35195766539058e-05,8.89653230549824e-06,5.60802697208493e-06,4.23415739457175e-05,0.000224194,1.29183708818865e-05,0.000172679,-2.024960185,0.19388513,0.712455497,Not Significant,,,
879,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,1.64710009592107e-06,5.5468327561627e-06,-2.677622961,0.282121766,0.549563406,Not Significant,,,
829,2.91623741675233e-07,3.5813700837226e-07,1.66927283979822e-06,2.92747952294525e-06,2.30000378645011e-06,2.47453266291735e-07,4.43736960236428e-06,2.85339529614753e-07,-0.470629431,0.684824663,0.164420607,Not Significant,,,
978,2.91623741675233e-07,2.00472735276897e-06,2.40808917350663e-07,3.18334142793712e-07,1.90799749757163e-06,1.00791210095349e-05,2.35805769799878e-07,8.78395966007548e-06,-2.879049839,0.16043957,0.794688512,Not Significant,,,
1005,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,3.0111148040683e-06,1.02400828473297e-05,1.64782219937929e-06,1.48960162341975e-05,-4.623300633,0.10569213,0.975957352,Not Significant,,,
880,7.70779660616861e-06,2.4269215632624e-05,1.00771814609874e-05,6.75265783806281e-06,3.34087689761608e-05,7.41744204609238e-05,2.79603774995157e-05,8.2732757399258e-05,-2.161000061,0.050920508,1.293107273,Not Significant,,,
872,2.91623741675233e-07,3.5813700837226e-07,2.10768047158346e-06,6.39070800833969e-06,4.53512967354266e-06,5.02659200003537e-06,6.39996716564851e-06,2.187809556092e-05,-2.048352064,0.183913967,0.735385287,Not Significant,,,
935,6.94885016723391e-05,4.50098204176534e-05,8.21092291331435e-05,0.000116922,0.000148036,7.53420742814178e-05,0.000197843,0.000105467,-0.748347365,0.144919485,0.838873217,Not Significant,,,
1016,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,1.88141754597516e-06,4.33610806513487e-06,2.35805769799878e-07,4.56804846163761e-06,-3.188533494,0.09879475,1.005266133,Not Significant,,,
918,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
882,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1031,1.92310700874558e-06,9.66266607493266e-06,1.98124617874126e-06,1.77951215213827e-06,6.95918772220365e-06,2.90196444198619e-05,7.01190330587793e-06,2.40820956323393e-05,-2.12781588,0.105655545,0.976107704,Not Significant,,,
947,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.25190623105959e-06,2.35805769799878e-07,2.85339529614753e-07,-0.773310158,0.447687813,0.349024728,Not Significant,,,
1036,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
955,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.89759265752128e-06,1.07909626575555e-05,6.01227455573004e-06,1.76064802043022e-05,-4.947686981,0.066810568,1.175154837,Not Significant,,,
943,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1064,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.22397678437137e-06,6.22171096244504e-06,2.02036149615137e-06,8.21936221244318e-06,-3.95014097,0.064568267,1.18998087,Not Significant,,,
1056,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
988,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1165,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.22633106755935e-06,2.35805769799878e-07,2.45866147168623e-06,-2.108688172,0.194743617,0.710536767,Not Significant,,,
983,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,9.51938172118304e-06,2.35805769799878e-07,9.17616172195604e-06,-3.991177733,0.184472194,0.734069088,Not Significant,,,
1018,2.76477789402275e-06,1.8497102619372e-05,5.32363138753614e-06,3.18334142793712e-07,1.86415656792111e-06,0.000107433,7.84142053260919e-06,9.27443127931728e-05,-2.963700226,0.196813802,0.705944448,Not Significant,,,
1048,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
884,2.91623741675233e-07,2.10490644204772e-05,1.80669403949455e-05,3.89544331688689e-05,6.84854090508589e-06,2.32468896549641e-05,3.25909450443959e-05,3.74108169197129e-05,-0.35317425,0.620277108,0.207414247,Not Significant,,,
1052,2.91623741675233e-07,1.2241883830229e-05,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.92173606649503e-05,2.35805769799878e-07,2.2219982376965e-05,-1.988820245,0.295420881,0.529558811,Not Significant,,,
980,5.00575196728104e-05,4.41760586128466e-05,6.88286490266383e-05,7.8383886500298e-05,2.83627921507113e-05,1.67788248567481e-05,4.34115526341244e-05,6.12379366525581e-05,0.688749275,0.118235424,0.927252387,Not Significant,,,
1067,2.91623741675233e-07,3.98610495798025e-06,2.40808917350663e-07,3.18334142793712e-07,3.13446347895458e-06,1.22221921928972e-05,1.48334891602687e-06,8.15693480417121e-06,-2.36960527,0.129028034,0.889315918,Not Significant,,,
1114,1.32076328652138e-05,2.89710000684993e-05,1.15104592381871e-05,3.18334142793712e-07,1.80042545692895e-05,2.99109472079751e-05,1.66152189406316e-05,2.85339529614753e-07,-0.263186854,0.760665156,0.118806477,Not Significant,,,
1044,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.49237658363507e-06,2.93191015147408e-07,2.47453266291735e-07,4.4557561435701e-06,3.88161278694464e-06,-1.018335869,0.451524697,0.345318491,Not Significant,,,
1026,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,1.9536132834393e-06,2.93191015147408e-07,2.47453266291735e-07,2.50373870942831e-06,3.67449683669327e-06,-1.240206458,0.358450366,0.445570972,Not Significant,,,
999,2.91623741675233e-07,2.32540762823928e-05,2.40808917350663e-07,3.18334142793712e-07,1.59475684631996e-06,3.50270717069117e-05,2.35805769799878e-07,4.46241051151973e-05,-1.75715374,0.318471378,0.496929592,Not Significant,,,
1090,1.35144504596406e-05,2.16244586477179e-05,1.26597990097028e-05,2.58011986847994e-05,1.74460664556925e-05,1.73452844548583e-05,1.80709017378695e-05,1.52150283312852e-05,0.112530523,0.697590903,0.156399192,Not Significant,,,
1125,2.91623741675233e-07,3.5813700837226e-07,2.17266920062526e-06,3.18334142793712e-07,2.93191015147408e-07,7.30289679738301e-06,2.35805769799878e-07,2.85339529614753e-07,-1.369872461,0.537317747,0.269768815,Not Significant,,,
1089,2.09775407237739e-06,5.29933195032594e-06,1.98093523950763e-06,3.21986287095008e-06,4.14539175725506e-06,6.13047201279565e-06,2.47414963595609e-06,4.19388035862437e-06,-0.427584002,0.350135264,0.455764146,Not Significant,,,
1006,2.91623741675233e-07,7.82710630884468e-06,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,6.1214402941724e-05,2.35805769799878e-07,6.14264121722928e-05,-3.827163403,0.202750881,0.693037249,Not Significant,,,
1042,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1129,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,1.7924294435461e-06,5.73441611403913e-06,2.35805769799878e-07,2.85339529614753e-07,-2.734929209,0.277637562,0.556521777,Not Significant,,,
1043,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1118,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
992,2.91623741675233e-07,1.91523064223073e-05,1.73014331388153e-06,3.18334142793712e-07,2.93191015147408e-07,8.45697910860649e-05,2.35805769799878e-07,5.95305187213775e-05,-2.750460908,0.246023329,0.609023709,Not Significant,,,
1070,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.20560132154048e-05,2.35805769799878e-07,1.018541727467e-05,-4.235390001,0.186288982,0.729812831,Not Significant,,,
1071,0.000150003,0.000392464,6.62574920812657e-05,1.96936523869806e-05,0.00022835,0.000408392,5.45216552441872e-05,0.00040172,-0.798475085,0.363164762,0.439896298,Not Significant,,,
1062,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,3.76721745574767e-06,2.35805769799878e-07,1.82506254319834e-06,-2.340133146,0.23619658,0.626726394,Not Significant,,,
1072,1.65784899513624e-05,0.000207799,7.71331980245468e-06,1.73782392259539e-05,0.000117551,0.000158205,2.71658992519758e-05,0.00021091,-1.042435622,0.330247965,0.481159849,Not Significant,,,
1216,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1173,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1066,1.3986871967794e-06,2.31882104883793e-05,1.52139620275308e-06,3.18334142793712e-07,2.93191015147408e-07,3.38135641449811e-05,2.16866398514543e-06,3.3948002717234e-05,-1.409959945,0.364078282,0.438805226,Not Significant,,,
1106,1.06851898238429e-05,1.34506662901107e-05,6.43076168617605e-06,5.3432350962865e-06,1.24709209789112e-05,6.83067760509739e-06,1.57171961042537e-06,2.44981757320408e-06,0.622617973,0.355768292,0.448832762,Not Significant,,,
1083,2.91623741675233e-07,1.72555578487955e-05,1.31791266759177e-06,3.18334142793712e-07,2.93191015147408e-07,7.18814620587547e-05,2.35805769799878e-07,3.16344347694209e-05,-2.439273679,0.303397996,0.517987292,Not Significant,,,
1119,9.42094245102732e-06,1.46268730475283e-05,3.06793190591605e-06,1.02426825187876e-05,1.77658066888168e-05,1.75825074821673e-05,4.92106060279279e-06,7.85210708527944e-06,-0.365247246,0.536509373,0.270422687,Not Significant,,,
1151,4.71879254270567e-06,5.44715944071464e-06,4.01344182102482e-06,2.67066624565118e-06,4.92014155641416e-06,3.81880332185943e-06,2.35805769799878e-07,2.85339529614753e-07,0.863655585,0.225312217,0.647215259,Not Significant,,,
1115,4.00364875720149e-05,0.00015462,4.58488159313384e-05,3.86471848729778e-05,5.97489211844535e-05,0.000419582,3.84237538272991e-05,0.000282252,-1.518958621,0.254072755,0.595041903,Not Significant,,,
1104,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.72679357733579e-06,2.35805769799878e-07,2.85339529614753e-07,-1.071770665,0.428116737,0.368437793,Not Significant,,,
1257,2.91623741675233e-07,2.77905930551152e-06,2.40808917350663e-07,3.18334142793712e-07,3.59460800271606e-06,4.46581916016816e-06,2.35805769799878e-07,2.85339529614753e-07,-1.241341592,0.375715112,0.425141337,Not Significant,,,
1261,8.42065805217873e-06,1.81720225993383e-05,3.34628853123283e-06,1.51015427569433e-05,1.56210706915463e-05,2.71504367123613e-05,5.65548532617967e-06,1.13811732469185e-05,-0.409119252,0.539087833,0.26834047,Not Significant,,,
1276,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1110,2.91623741675233e-07,9.41930805080283e-06,1.60561531935041e-06,3.18334142793712e-07,2.93191015147408e-07,1.3415737439359e-05,2.35805769799878e-07,9.87690216810253e-06,-1.033816034,0.481187909,0.317685294,Not Significant,,,
1208,2.86746360176745e-05,5.25163234190691e-05,2.84014684313005e-05,2.00436510035656e-05,4.46789994502896e-05,1.84613670610786e-05,1.10046726093023e-05,2.40013921020466e-05,0.401459574,0.463467095,0.333981094,Not Significant,,,
1227,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1107,2.91623741675233e-07,4.57089007164434e-06,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,4.47521869419468e-06,1.70416995312105e-06,7.01083679564876e-06,-1.31438038,0.318783778,0.496503786,Not Significant,,,
1123,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,7.74961723296288e-06,2.35805769799878e-07,6.86453483383788e-06,-3.646893867,0.186407358,0.729536949,Not Significant,,,
1156,2.84731061054559e-06,1.60007195979476e-05,3.56988763795683e-06,3.18334142793712e-07,1.62963050305369e-06,4.98133160377713e-05,3.42486130654766e-06,5.52644074141073e-05,-2.276170185,0.229664022,0.638907033,Not Significant,,,
1109,1.88651628718978e-06,1.18580660421919e-05,2.34387134985419e-06,3.18334142793712e-07,1.14431248299835e-06,2.27624445348095e-05,2.68706083740364e-06,2.68601362628852e-05,-1.704003861,0.267378914,0.572872844,Not Significant,,,
1132,2.16980176424065e-06,1.85751764871972e-05,1.71147808795615e-06,3.18334142793712e-07,2.93191015147408e-07,3.20468411612936e-05,2.53317150986625e-06,3.26102459011368e-05,-1.567095941,0.318578834,0.496783081,Not Significant,,,
1225,3.08754769083465e-05,0.000121345,2.01553631239253e-05,1.80551942331345e-05,3.88399074948032e-05,2.50148889765513e-05,1.58083593388234e-05,2.63835016084471e-05,0.844569464,0.459911067,0.33732614,Not Significant,,,
1226,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1127,1.26892916175895e-06,9.86798303735741e-06,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.42396428573694e-05,1.84694196942463e-06,1.88823571386371e-05,-1.592097712,0.309485624,0.509359519,Not Significant,,,
1058,5.44921651693758e-05,4.75515423277166e-05,7.89922111811101e-05,3.65921104002563e-05,9.41860447869888e-05,2.4503149109932e-05,2.35805769799878e-07,3.69022204834904e-06,0.827726289,0.371674712,0.429836987,Not Significant,,,
1116,2.91623741675233e-07,6.22343789951321e-06,1.49319061336481e-06,3.18334142793712e-07,2.93191015147408e-07,6.04191293860734e-06,2.35805769799878e-07,7.62862153160125e-06,-0.770046237,0.562719779,0.24970782,Not Significant,,,
1205,2.91623741675233e-07,2.89990290017335e-05,5.17317682765999e-06,3.18334142793712e-07,2.93191015147408e-07,5.06451421309458e-05,1.38443729002398e-06,5.68744882725035e-05,-1.650517052,0.328017386,0.484103137,Not Significant,,,
1160,2.91623741675233e-07,3.5813700837226e-07,2.80819033800021e-06,5.31919500445558e-06,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,3.047254031,0.204884147,0.688491644,Not Significant,,,
1124,2.91623741675233e-07,2.61999086831135e-06,1.36337633500811e-06,3.18334142793712e-07,2.93191015147408e-07,2.85044629992626e-06,2.35805769799878e-07,4.48972964394876e-06,-0.776673084,0.519839305,0.284130887,Not Significant,,,
1185,1.40213526380926e-06,8.41604486934008e-06,2.40808917350663e-07,3.18334142793712e-07,1.12879536138093e-06,1.15570161066782e-05,1.76742381663403e-06,6.48492112602107e-06,-1.012700068,0.430561284,0.365965024,Not Significant,,,
1171,2.91623741675233e-07,3.97943387081114e-06,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,4.47530627962709e-06,2.35805769799878e-07,3.41571177962775e-06,-0.801739649,0.552550242,0.257628226,Not Significant,,,
1183,1.97268330064067e-05,9.8355425787372e-05,1.26759310948064e-05,1.56739689785911e-05,1.50686062323723e-05,1.76479143729264e-05,1.06682191452312e-05,9.41304158872022e-06,1.471683216,0.339525833,0.469127176,Not Significant,,,
1204,0.00044952,0.000475393,0.00041891,0.000285026,0.000542521,0.000228951,0.000222123,0.000375309,0.250831592,0.48868169,0.310973933,Not Significant,,,
1159,1.37860314643332e-06,8.58892498593023e-06,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,1.3402996852109e-05,1.63004306487787e-06,1.7292485327277e-05,-1.631650714,0.299971332,0.522920249,Not Significant,,,
1272,1.14818828631727e-05,1.13360537068256e-05,6.99351871254539e-06,8.66173617492526e-06,4.77720000616301e-06,7.66552979124146e-06,6.07454589520219e-06,8.78063820783163e-06,0.495062805,0.095074524,1.021935842,Not Significant,,,
1266,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
1212,4.37332009341465e-05,6.25870968250882e-05,2.17701189371943e-05,4.13462437317614e-05,2.46854361276719e-05,2.00217009968227e-05,1.58345818712374e-05,3.230176883984e-05,0.867873433,0.101466103,0.993679021,Not Significant,,,
1228,4.30102042840617e-05,5.75014225025412e-05,2.03378371372272e-05,4.29828721623877e-05,2.65504884712998e-05,1.70798615230841e-05,1.44501972238173e-05,3.45602812763073e-05,0.822500074,0.104511015,0.980837934,Not Significant,,,
1328,0.000417101,0.000547024,0.000381663,0.000257021,2.93191015147408e-07,0.00020758,0.000199853,0.000479391,0.853405909,0.181231315,0.741766757,Not Significant,,,
