"featureID","mz","retention_time","4132_1A_80MeOH_NdCL3.mzML","4132_2A_80MeOH_NdCL3.mzML","4132_3A_80MeOH_NdCL3.mzML","4132_4A_80MeOH_NdCL3.mzML","4132_S1_1D_80MeOH.mzML","4132_S2_2D_80MeOH.mzML","4132_S3_3D_80MeOH.mzML","4132_WT_S10_1D_80MeOH.mzML","4132_WT_S11_2D_80MeOH.mzML","4132_WT_S12_3D_80MeOH.mzML","4133_1A_80MeOH_NdCl3.mzML","4133_2A_80MeOH_NdCl3.mzML","4133_3A_80MeOH_NdCl3_.mzML","4133_4A_80MeOH_NdCl3_.mzML","4133_S4_1D_80MeOH.mzML","4133_S5_2D_80MeOH.mzML","4133_S6_3D_80MeOH.mzML","4133_WT_S13_1D_80MeOH.mzML","4133_WT_S14_2D_80MeOH.mzML","4133_WT_S15_3D_80MeOH.mzML","4134_1A_80MeOH_Nd2O3.mzML","4134_1A_80MeOH_NdCl3.mzML","4134_2A_80MeOH_Nd2O3.mzML","4134_2A_80MeOH_NdCl3.mzML","4134_3A_80MeOH_Nd2O3.mzML","4134_3A_80MeOH_NdCl3.mzML","4134_4A_80MeOH_Nd2O3.mzML","4134_4A_80MeOH_NdCl3.mzML","4135_1A_80MeOH_Nd2O3.mzML","4135_1B_80MeOH.mzML","4135_2A_80MeOH_Nd2O3.mzML","4135_2B_80MeOH.mzML","4135_3A_80MeOH_Nd2O3.mzML","4135_3B_80MeOH.mzML","4135_4A_80MeOH_Nd2O3.mzML","4135_4B_80MeOH.mzML","4136_1A_80MeOH_Nd2O3_dil.mzML","4136_1C_80MeOH.mzML","4136_2A_80MeOH_Nd2O3_dil.mzML","4136_2C_80MeOH.mzML","4136_3A_80MeOH_Nd2O3_dil.mzML","4136_3C_80MeOH.mzML","4136_4A_80MeOH_Nd2O3_dil.mzML","4136_4C_80MeOH.mzML","4137_1E_80.mzML","4137_2E_80.mzML","4137_3E_80.mzML","4137_4E_80.mzML","4138_1B_80MeOH.mzML","4138_1E_80.mzML","4138_2B_80MeOH.mzML","4138_2E_80.mzML","4138_3B_80MeOH.mzML","4138_3E_80.mzML","4138_4B_80MeOH.mzML","4138_4E_80.mzML","4138_S16_1D_80MeOH_dil.mzML","4138_S18_3D_80MeOH_dil.mzML","4138_S7_1D_80MeOH_dil.mzML","4138_S8_2D_80MeOH_dil.mzML","5051_pellet_80_1.mzML","5051_pellet_80_2.mzML","5051_pellet_80_3.mzML","5051_pellet_80_4.mzML","5051_super_80_1.mzML","5051_super_80_2.mzML","5051_super_80_3.mzML","5051_super_80_4.mzML","mxaF_1B_80MeOH.mzML","mxaF_2B_80MeOH.mzML","mxaF_3B_80MeOH.mzML","mxaF_4B_80MeOH.mzML"
3115,195.11,1.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311.504,0,0,5022.682,0,0,0,0,0,0,0,0,0,3488.1138,0,3347.4258,0,0,0,1367.2905,0,0,0,0,0,3701.985,1218.1772,0,0,2750.0864,2804.7454,0,6355.8857,70291.84,3717.096,40484.48,2052.672,125527.32,10362.29,17799.66,0,0,0,0,0,0,0,0,0,0,0,0,9556.747,1710.594,7845.479,0
3181,479.173,1.757,43557.867,59522.914,67273.17,47595.414,77851.93,72855.76,90956.914,104710.945,209821.34,194862.58,57061.605,61977.918,49882.676,53839.28,61802.535,134797.61,90294.68,105657.41,21598.18,92664.484,108379.45,67855.36,257135.9,103240.375,219304.48,180241.08,79131.43,86759.664,117522.55,91168.62,208329.27,93807.87,202004.27,86041.79,87648.58,90567.47,3570.488,148303.61,0,123488.11,0,114171.695,0,78518.49,0,30325.566,44776.57,0,72544.625,0,71952.1,0,61473.363,48420.32,80913.69,0,0,0,0,0,0,0,0,0,16011.246,11611.832,18533.998,17231.936,70442.59,98774.88,59683.43,86560.984
3163,246.17,1.758,9233.461,10659.191,12848.049,3913.5708,76172.836,34747.44,86304.74,28221.47,51460.19,50744.605,5604.235,21293.463,12316.871,21546.586,57094.844,91680.03,70308.74,44182.504,31596.465,55473.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15119.783,170931.11,180566.48,10987.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10692.019,12599.669,23023.908,17599.484,187922.9,34482.07,98318.4,20405.334
3184,267.132,1.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742.2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21536.03,43771.72,56280.03,49037.773,0,0,0,0,0,0,0,0
3168,173.129,1.763,0,0,0,0,1611.2223,1154.7952,1422.158,0,0,0,0,0,0,0,0,6369.492,8753.751,3050.4614,3154.379,7732.777,0,0,0,0,0,4111.454,0,0,0,8830.531,0,12867.304,0,6139.0127,0,4152.7617,0,0,0,1464.0061,0,10576.344,0,0,0,2295.6016,2344.7744,0,20256.777,50900.64,14951.491,67951.555,6318.0996,161517.9,23815.406,34775.21,2000.0293,3302.4705,0,0,0,0,0,0,0,0,1408.8168,0,17179.96,6307.8687,18805.314,5598.217
3149,320.096,1.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.1868,6792.8154,0,0,15128.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15325.125,0,60447.2,0,27662.375,0,42184.42,3509.3818,26278.865,59403.49,63752.996,33201.836,1193.8679,60282.4,1817.9879,130042.95,2665.6167,70966.7,1218.7333,96131.21,8203.799,26848.059,0,0,7965.6396,9539.229,14035.4375,8285.784,41120.945,46594.258,61849.53,43416.375,3846.126,0,7563.902,0
3182,625.231,1.767,19173.379,16903.678,12258.13,14834.421,37604.793,38171.664,41993.96,39708.758,101409.74,77815.86,23927.621,20892.695,19529.738,22215.72,27087.99,61861.117,46232.13,48844.543,10952.744,42596.688,78871.17,18548.566,109409.84,47605.406,90680.97,82683.94,30745.344,32780.492,38052.62,44551.29,34872.098,41062.805,70913.85,29318.006,24932.877,45435.79,1285.4099,68095.125,0,57231.207,0,52071.01,0,37563.32,0,2470.2512,22352.934,0,32300.09,0,38509.535,0,31681.47,12810.635,37652.625,0,0,0,0,0,0,0,0,0,10007.49,7289.81,14587.632,9366.345,32352.025,45053.03,26752.031,44586.63
3277,654.81,1.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9671.353,16329.568,7634.293,13751.117,7125.8257,3268.995,22198.354,1477.5493,8559.278,0,5274.7373,0,14995.68,0,15044.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,336.784,1.779,0,11238.506,9874.018,0,0,0,0,0,0,1752.7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161.4065,0,0,0,0,0,2650.2754,4755.779,0,3726.37,0,1396.9648,47564.2,0,33434.406,1463.625,13794.347,0,10269.445,0,0,0,0,0,3172.935,0,0,0,0,0,2656.913,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.1187,0,0,0
3215,214.144,1.782,0,0,1224.2346,0,114092.945,55040.324,102841.32,1197.9099,0,0,0,0,0,0,34649.9,153104.56,211237.03,3869.3062,2102.5828,24430.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7312.5435,10598.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22758.707,4355.872,10553.8125,5441.775
3187,194.067,1.786,0,0,31933.61,0,269954.34,193165.05,0,0,0,0,6678.539,0,0,0,161657.69,268957.78,0,705263.3,111666.09,181100.38,0,11239.225,0,42693.83,0,46570.086,0,45576.754,14267.214,27609.715,0,0,0,0,0,0,0,0,0,18305.74,0,5346.663,0,13237.359,1570.4552,32339.242,36527.64,3169.7285,9551.158,4895.033,0,10202.645,10277.025,115077.22,25067.68,14620.732,0,0,0,0,4081.8135,3523.3818,1299.3431,6134.125,0,1243.2322,5619.076,4293.556,28478.545,3347.9023,0,22524.479
3218,620.276,1.786,27463.889,25088.123,32486.16,30530.86,55657.824,61636.434,63628.562,61493.535,122526.09,155527.22,28107.738,28925.44,35604.08,63765.695,72223.24,93947.375,65908.54,70417.914,58995.938,59746.457,30940,124875.86,161694.89,149708.19,131743.16,146331.5,38322.19,41792.79,157643.58,69737.63,48252.754,67758.53,139044.14,58185.234,70261.79,66519.66,3395.5137,95827.04,0,80258.38,0,75550.86,0,55330.066,0,4396.9517,30473.553,2659.1938,49801.254,1867.9299,60409.617,2554.1199,45226.914,40850.42,61029.082,2556.9744,0,0,0,0,0,0,0,0,48908.914,32415.486,15041.279,15199.8955,51494.15,67537.914,38782.12,65969.68
3224,315.098,1.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10954.166,28702.66,7284.809,34595.78,0,0,0,0,0,6941.9834,0,8794.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,174.113,1.795,0,0,0,0,23021.658,25022.168,25695.143,0,0,0,0,0,0,0,14218.939,61483.133,70724.5,0,0,8169.1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576.8801,4007.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3278.5986,0,1206.0574,3298.8564
3320,694.543,1.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6820.801,0,14108.602,0,7041.4526,0,6229.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,260.197,1.796,26168.58,19304.287,63399.934,31406.285,33658.312,38616.176,26024.275,21439.53,21200.256,48366.684,43013.16,45970.867,33245.285,60648.79,24654.791,28993.445,27711.35,84177.555,97912.64,65822.516,2859.7812,9940.438,37390.727,2903.9648,17542.217,1872.3972,45395.863,8699.964,10922.052,20545.148,9310.306,28839.258,6711.7544,8341.53,0,14194.391,10803.275,15138.406,15330.062,1354.3508,22033.188,0,17871.783,3612.8176,7960.9224,35486.984,32239.75,10891.1,7644.597,39808.47,92988.2,37641.684,4696.4106,205251.64,18925.555,22224.889,2988.9282,6417.4927,0,0,0,0,0,0,44219.05,10286.41,43943.367,43183.133,201171.34,113000.09,85662.56,109217.15
3241,298.114,1.797,41769.11,37689.504,59506.13,48563.484,55327.312,26835.816,25943.787,10783.838,30641.865,28665.053,74686.484,56136.93,29702.932,41142.566,9255.695,80495.54,64730.867,28090.777,31807.416,36967.734,24936.79,7039.2754,40548.12,58352.625,43867.395,19559.14,54506.664,30158.418,15848.411,19626.879,18624.67,26325.227,7235.0664,53282.71,22768.998,12470.115,25864.734,29387.838,23008.287,18548.041,28186.135,29353.576,25415.785,19954.049,4977.325,64942.066,59435.36,10713.297,18334.63,23265.338,66573.25,18983.871,14384.787,229491,16982.39,16097.1045,2434.8618,5332.718,0,0,5770.6807,10403.6045,3096.1467,6497.0947,111508.7,68320.92,139401.64,85691.37,91486.375,52202.984,67533.07,49831.93
3212,232.154,1.797,5451.508,5411.1865,4465.744,1372.3153,270556.97,218856.75,332495.16,0,3381.1147,4408.9443,1929.855,0,0,1767.8069,236449.75,702937.9,828614.25,20130.23,11780.592,108392.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438.6304,49171.766,61331.848,7668.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109250.375,50103.312,35866.215,62600.562
3271,1022.428,1.801,10270.521,5753.389,8250.254,5600.2246,4698.9644,9225.126,8422.957,7962.5327,6600.878,2249.7495,4994.553,7595.2563,4084.7217,8333.916,2948.5242,7271.9033,4146.6685,5383.4746,1840.7952,2898.8706,5025.2036,10697.878,10740.269,16778.414,6395.2,20394.027,12216.622,5262.3887,11842.18,6211.4185,11736.34,1740.2256,11931.378,3139.6912,10177.641,4051.2998,0,4195.1284,0,6212.1836,0,4385.2134,0,1275.5503,0,0,0,0,3223.4102,0,3804.92,0,1928.3823,1317.2275,6551.3994,0,0,0,0,0,0,0,0,0,1364.9435,0,0,0,0,0,0,2551.87
3268,178.072,1.803,775239.3,2581756.8,2838680,0,13626442,246935.88,1016073.1,0,3098677.2,4155288.8,489418.75,19997834,349022.5,2691403.8,1054351.1,733755.5,5651147,5400331.5,25188514,318425.22,2342653,0,69651.16,0,239563.34,0,294800.16,336128.38,0,286787.97,0,0,0,0,0,52748.6,278186.5,0,153847.25,34339.832,137714.23,34486.754,150867.16,1037192.5,14892.062,128813.125,0,0,71829.74,0,0,22302,22740.945,193397.05,3052784.2,11113.6045,0,0,0,0,0,0,0,0,17194.217,0,0,0,0,49456.645,0,0
3260,712.302,1.804,81968.234,33434.887,36359.465,15765.387,50277.76,54653.39,52719.355,83552.516,75205.31,85952.14,37054.78,34238.082,47242.11,84828.555,39167.676,49632.887,22851.916,41794.715,51505.85,34061,79995.02,71869.21,75035.83,74594.13,38519.215,74845.77,63196.67,88871.88,74952.97,35841.723,88495.36,35604.305,68627.93,30990.451,69361.24,33834.95,0,46169.65,0,40616.617,0,39292.215,0,28500.543,0,8108.4087,10963.316,1606.584,31418.242,1438.0415,29107.855,2110.8547,24118.033,19497.361,36608.97,1643.5662,0,0,0,0,0,0,0,0,15494.641,7806.2207,10200.147,16630.658,21588.809,39219.74,19144.248,30524.14
3256,748.323,1.804,157416.16,114005.99,224394.53,200080.16,452582.7,529828.4,479421.47,267690.56,774352.5,821880.94,213662.47,253834.58,137786.22,186047.9,388391.53,454401.1,333426.4,414828.2,469762.28,359828.56,732919.25,765456.94,662974.4,814681.6,339303.34,776174.4,257188.03,830740.6,681114.1,354810.7,838950.06,344983.88,704196.3,313629.88,676399.7,327118.94,43771.34,477871.8,8504.315,407534.94,31551.082,388632.22,30577.771,280947.2,15578.234,129508.1,192710.89,31553.63,284628.12,41463.992,307896.1,36471.594,254089.78,259152.38,328180.44,26032.246,0,7309.978,0,0,0,0,0,0,242734.98,190043.4,93309.33,252259.25,272301.84,358621.44,216676.31,326341.53
3264,310.149,1.808,70390.484,11892.924,36523.58,15877.457,27836.203,30736.008,28558.854,61125.168,65380.934,66700.83,14587.267,31141.559,21287.99,55363.094,29074.982,40328.527,26153.186,29327.885,32317.836,26673.533,66976.664,64240.535,66294.445,70283.16,69935.266,64595.387,53909.54,73160.65,73509.14,29671.4,76171.3,29483.418,63937.176,22619.066,36491.51,30095.602,0,49624.92,0,35995.36,0,29057.648,0,23287.326,0,5870.917,10160.767,1410.3444,24113.365,1321.7751,29027.432,1931.05,22358.299,10331.547,31173.447,1337.8191,0,0,0,0,0,0,0,0,9072.556,8323.088,22459.018,8728.7295,19203.668,31305.229,12955.649,28878.111
3265,566.244,1.808,84198.3,12036.272,86351.32,84730.36,49538.887,57822.816,51417.812,14222.311,80462.76,90756.234,31715.717,35306.5,50193.973,82437.9,39901.11,51399.62,34901.316,44145.625,45494.69,32667.936,80649.89,68462.43,83465.44,82972.98,83647.47,78954.22,64583.656,85639.055,80115.2,38059.746,87800.91,35030.023,70915.71,25024.502,72542.66,34082.805,1336.6257,46191.05,0,40831.51,0,40096.043,0,27480.941,0,8163.1357,11992.678,1265.025,27736.734,1378.471,34547.4,1936.6472,26808.182,21203.184,35464.977,1905.9373,0,0,0,0,0,0,0,0,15079.769,7508.506,23455.824,11651.266,20072.049,38673.242,17600.543,36616.05
3282,461.163,1.812,188876.33,105694.77,122451.74,122191.21,119997.52,113976.016,136286.77,227186.27,219560.88,232186.02,81709.84,107978.3,136938.03,182365.17,98443.195,125473.79,91030.95,124550.67,128585.38,107506.234,200058.92,192861.78,224238.84,198880.2,218388.81,201428.81,179397.44,197444.56,209080.81,99710.75,226771,105961.32,202695.22,90865.68,137031.69,94454.53,7165.346,140205.78,0,118916.18,1491.3322,115992.22,0,80104.375,3044.756,32879.453,47359.953,6744.502,80024.625,9326.082,83969.945,10576.17,73330.88,52652.062,100765.555,8814.7,0,0,0,0,0,0,0,0,47078.05,35402.598,49934.008,51878.5,64487.03,109015.76,56134.94,100281.875
3289,602.265,1.814,220254.81,243457.61,298714.78,917456.3,537887.44,615444.75,589895.75,868321.94,874938,952351.75,271853.22,319882.12,267472.2,922438.94,462275.2,565186.7,412717.72,493771.22,569015.5,447356.1,855297.1,810062.56,839007.94,890950.4,380723.56,849484.8,733345.3,912697.56,848407.75,443431,971213.3,426881.34,819705.6,397627.12,727077.56,400766.5,55453.1,581496.3,10370.144,501911.28,35145.094,489662.22,32087.545,353729.38,20590.658,163274.75,227456.66,37323.16,348135.6,55757.76,391897.06,47166.51,319657.84,314837.44,409888.78,38018.17,0,9549.546,0,0,0,0,0,0,294175.88,225414.33,325701.44,310512.34,329209.34,464540.9,271309.38,403783.44
3287,456.207,1.814,169337.4,190797.17,239884.72,705742.5,426329.38,360212.28,453781.78,668541.6,658263.6,716742.4,219971.44,285574.66,389481.7,707667.2,361347.9,468803.5,345913.97,367106.3,337714.97,335155.56,661321.4,632800.5,650619.1,660896.8,665625.44,643698.25,548518.6,672304.2,657730.5,332983.3,735916.75,330130.6,614022,293803.75,544148.2,303827.47,36390.16,444190.16,5173.2275,366036.88,22733.205,350693.2,19288.92,260104.17,13527.844,106936.49,161587.83,24677.805,260340.9,34467.152,293323.9,31089.447,236514.3,222244.34,314530.53,24441.713,0,6768.3184,0,0,0,0,0,0,207667.73,157196.3,227745.45,221639.88,238353.28,346385.5,191710.88,301492.4
3299,894.381,1.815,120846.305,127533.766,150711.36,189612.77,333441.44,362213.28,336973.25,227069.28,520920.22,233863.8,137425.89,164659,138773.69,200721.97,278761.03,339537.28,240950.72,290694.47,331918.9,262192.03,509110.5,522373.88,469857.72,73068.29,198611.45,521001.47,173509.22,241802.84,481091.72,252993.22,592884.2,254744.22,502675.8,228893.05,83371.95,233742.86,33974.26,353227.75,6732.52,295048.94,24728.334,275497.72,24464.062,219454.08,11080.006,102463.78,143710.95,25170.77,200573.61,29685.256,226733.72,23629.352,181011.72,197585.94,240003.97,19933.053,0,5238.396,0,0,0,0,0,0,184262.66,142603.78,62670.47,59792.19,200036.39,264767.8,163467.94,231604.08
3476,395.133,1.817,6009.7383,3699.3044,4350.1426,3553.297,2467.2263,5248.4214,3815.8132,7749.7793,3005.5837,6715.1006,5088.651,1831.8553,4009.2837,3599.4448,2778.3318,1233.7526,2712.9626,3099.302,0,3007.2383,5427.6836,2584.9927,7655.8374,8835.29,6300.997,6783.1763,5205.5205,4484.4116,4263.392,2907.5398,3823.4521,1048.3788,8169.9355,1885.3403,2320.483,1736.1843,0,3884.7622,0,3954.5508,0,4311.6367,0,1515.6472,0,0,0,0,2566.8389,0,3410.6433,0,0,0,5375.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976.0437,0,2548.3906
3318,899.336,1.817,44703.48,37926.703,48396.855,66074.78,70951.72,75132.086,115902.38,56050.434,40872.613,47858.527,42394.926,53424.996,64739.727,52426.35,86363.055,120089.086,91774.67,112660.38,121462.35,100156.04,50075.527,18432.453,79374.86,74967.61,52291.246,149019.22,60079.86,33915.188,76459.016,99559.35,52721.21,101256.17,74531.83,94228.95,22217.668,93117.984,11294.817,125253.24,0,114380.445,3452.3882,110804.76,1877.8545,54756.2,4601.8896,40220.105,58530.414,9931.076,81316.984,15089.598,80124.52,12830.806,53922.72,80055.01,91404.125,8911.968,0,0,0,0,0,0,0,0,60649.613,46678.72,63506.055,62101.035,81779.695,102467.72,67995.375,87433.58
3316,607.221,1.818,89771.3,68196.45,132460.53,131408,151037.83,135337.67,171030.98,252782.2,258622.1,262771.1,103406.83,109234.305,141811.31,226107.34,127457.75,164409.81,116705.77,147888.05,145717.14,145512.34,226436.5,211153.48,261815.05,225334.27,244167.61,222155.39,206950.14,220001.6,239962.23,131058.19,265616.53,135650.11,229316.08,118176.56,195091.61,121787.86,12159.236,171418.16,0,151251.22,5188.386,143361.19,4450.235,110377.23,5814.0186,49863.883,69325.34,11861.559,107383.78,16359.726,114265.09,15649.043,103158.04,77394.14,122804.38,11681.178,0,2595.4817,0,0,0,0,0,0,71352.32,57401.367,78416.3,77639.72,99522.445,137004.02,84018.44,123016.08
3422,155.07,1.818,13390.132,11153.164,14610.068,15742.584,12883.254,12175.195,12684.736,11513.208,17284.904,13566.575,13775.952,13455.035,11133,12817.799,10609.614,14215.079,9261.355,13454.111,4956.0547,6120.5674,29925.766,22561.65,31480.09,23294.348,30731.338,18650.592,12180.491,21825.305,27365.523,12345.686,23977.537,8767.763,25068.104,8191.8496,18699.617,9352.741,0,12353.0205,0,10829.211,0,9929.639,0,4646.0117,0,1988.1545,3366.2231,0,7427.424,0,9242.314,0,6102.2646,4258.683,10131.02,0,0,0,0,0,0,0,0,0,2357.4656,1411.085,1442.4487,2381.3687,2817.696,11711.454,2845.8743,7967.1523
3312,753.278,1.818,47781.023,48741.953,61354.15,95625.51,95461.89,95705.76,136485.75,109693.07,210639.9,212019.28,65919.53,76173.23,101200.875,84007.9,108222.36,141168.9,109991.56,120141.63,108508.4,126198.766,185353.2,175417.42,199866.08,184768.8,57259.68,180817.25,168067.67,180357.64,197406.28,116613.1,213085.9,119308.61,194473.75,102840.984,105295.82,105700.58,11694.66,149559.05,0,132158.12,3145.1965,127735.31,1643.3969,94244.54,5014.8506,46296.168,59518.39,9902.395,93606.95,14523.501,94546.42,13899.318,88032.25,68191.5,104414.81,9859.187,0,0,0,0,0,0,0,0,66976.516,52260.9,64556.61,74243.86,93158.695,121149.61,75459.61,100407.22
3460,152.057,1.818,273660.53,269047.75,372121.97,350492.78,298426.66,107400.875,84586.58,50146.58,135991.1,145327.23,483982.16,427679.94,214395.84,297588.22,231629.23,219795.28,165964.36,118614.95,187869.56,221395.95,367598.88,187873.44,261491.53,162714.97,271005.16,88882.586,304395.47,132121.88,68006.45,211218.42,136433.88,254853.39,197185.84,186891.02,195722.77,205560.25,122145.12,297299.28,116095.23,186394.25,137796.22,86151.58,110843.51,94811.8,27149.23,274334.03,331661.53,66589.05,166399.58,143757.3,251915.1,124629.625,139971.8,1247277.2,211193.84,97119.31,15770.007,34135.59,0,0,6701.249,10152.265,13550.033,16423.11,523179.88,351902.7,706794.2,450942.25,325301.22,195162.05,225526.56,207584.17
3348,1040.439,1.818,95508.19,73226.78,94550.47,127981.734,183272.61,205238.17,189030.6,112736.68,83390.266,98631.39,83550.28,106929.125,154832.44,127995.89,159738.36,189755.75,140820.36,167293.69,190846.17,150636.2,283667.16,298651.06,277053.97,320056.62,110687.4,301417.44,247932.75,137911.45,282245.3,150450.06,328946.66,143211.52,279891.84,139052.5,80262.02,140339.42,20241.008,191818.5,0,176867.75,7156.662,163745.44,13153.242,128680.305,5119.5493,58637.332,73957.56,13864.438,123220.266,18275.717,132276.17,14741.468,109018.305,120301.34,140253.42,11875.28,0,1393.9042,0,0,0,0,0,0,37940.21,29769.098,35570.78,109022.13,62800.59,160145.55,96120.72,140104.12
3420,1186.497,1.819,44798.508,46880.22,56085.625,87921.81,67789.695,75273.21,116989.33,69258.984,41713.047,21812.959,54194.29,66960.24,89073.05,62324.344,100322.03,123402.7,88030.11,109603.39,64080.33,82420.53,183907.56,201631.56,171883.55,209557.19,53281.402,192203.39,159978.47,39698.07,173527.69,93048.49,108611.695,89735.44,182280.36,83810.88,169983.77,92793.484,11083.657,128203.86,0,105401.17,2967.7878,109486.22,1573.638,80349.914,2557.525,29123.7,49434.477,5178.5874,75101.14,6474.952,83189.14,7377.3745,64610.39,69884.66,86035.945,5053.618,0,0,0,0,0,0,0,0,23237.887,18541.93,20447.19,25744.916,30702.73,96808.02,61987.48,90060.44
3307,281.102,1.82,51303.11,25087.16,56960.26,63933.273,24390.596,24548.559,25580.033,54209.91,54553.746,64401.65,55890.81,60801.61,59792.07,49943.86,17768.125,20379.082,14928.232,29779.986,7119.0293,18984.523,59551.645,56474.945,55936.707,52736.055,56155.105,59232.164,45600.746,20453.703,31241.504,18011.637,63810.55,20716.293,57032.586,12312.709,52169.855,17252.135,0,30695.879,0,29974.783,0,24345.6,0,16048.238,0,2639.4402,4596.0825,1713.5419,14585.997,0,18398.492,0,12646.884,8630.995,23698.947,0,0,0,0,0,0,0,0,0,4137.9316,2148.708,6725.5884,6941.0117,8232.977,17760.156,7009.828,18885.332
3410,403.16,1.82,1449720,1377050.8,1433677,1502975.6,869179.7,1020135.44,940624.06,1349803.6,1258320.1,1458809.8,1461757.5,722839.94,1443931.2,1361701.1,750352.75,845277.06,604920.3,711509.7,793436.6,565469.2,1390225,1322129.1,1335018.6,1403426.5,1430062.1,1317250.9,1129939.1,1523502.2,1309990.5,636087.25,1583828.1,611727.9,1291014,524789.06,1212374.5,558789,47730.797,809713.5,6266.628,704318.3,35118.875,638336,16786.252,498706.9,25876.953,206422.9,284515.8,53021.664,486198.62,54987.78,565181.2,46054.594,417781.03,422380.38,600000.94,40540.363,0,6170.4937,0,0,0,0,0,0,297955.06,204976.2,320136.72,308163.2,351651,640956.44,286648.7,590575.06
3431,221.081,1.82,833637.2,795520.06,845847.56,918988.7,532067.56,620826.4,558434.44,830051.2,799377.6,900880.06,856724.06,435464.4,852362.2,805205.44,462056.84,546311.5,378060.8,450327.53,506825.97,356721.06,830831.06,787149.1,789161.44,837365.6,848900.06,768275.94,679448.25,913502.6,796094.8,390797.53,939093.3,368393.78,789812.06,326273.75,719728.1,338884.66,20591.195,498233.72,1715.3835,433487.38,9908.592,397945.7,10373.662,310522,17860.33,134938.62,185569.02,35230.113,301045.94,34625.234,339124.7,31175.73,254749.56,266386.94,349867.25,27362.113,0,4932.533,0,0,0,0,0,0,167229.39,49959.79,182855.03,173575.08,217509.8,383385.25,177043.27,354375.62
3329,315.105,1.82,41469.1,35748.145,32466.982,42452.34,33198.836,41195.973,36184.523,63030.293,69268.51,69678.95,36446.496,39783.176,50612.086,47433.715,29147.264,36821.438,32472.248,38579.996,44274.6,35165.51,65791.125,63843.027,68841.47,74519.016,67777.25,59799.66,61434.258,58097.293,69455.48,37439.617,74311.195,36595.02,64864.086,34892.94,48736.33,33649.094,1538.4478,45810.707,0,40110.113,0,37849.54,0,30491.16,2321.918,15196.364,18685.861,4427.009,31929.195,6523.544,33833.105,7100.412,28003.424,15369.996,35112.125,5310.12,0,0,0,0,0,0,0,0,12157.309,11192.549,12100.764,11741.232,24517.652,37209.945,20981.816,34438.11
3522,367.139,1.82,1434130.2,1340690.8,1445970.9,1502798.2,895278.94,1059817.6,955466.06,1404314.5,1296086.8,1498069,1449811.8,1420095.4,1455744.4,1391602.8,780146.8,893885.1,634725.06,751753.2,825513.3,603484.6,1396871.1,1330637.4,1340688.2,1438035.1,1426201.8,1332517.8,1150516.9,1555474.2,1345534.6,658519.8,1579201.5,628292.94,1318738.2,535610,1201236,586803,49574.38,830165.7,6699.878,747189.44,34822.125,683596.3,34641.754,524002.34,28081.336,224481.14,299858.4,47969.625,508215.4,58784.65,571892,49256.367,432793.94,446618.9,622072.9,42229.04,0,5944.216,0,0,0,0,0,0,288190.34,200715.95,321032.72,300344.25,368216.16,662923.4,300288.94,595193.06
