ID1,ID2,EdgeType,Score,Annotation
1455,1481,MS1 annotation,6,[M+Na]+ [M-H+2Na]+ dm/z=21.98196
1455,1483,MS1 annotation,6,[M+H]+ [M-H+2Na]+ dm/z=43.96393
1455,1462,MS1 annotation,6,[2M+Na]+ [M-H+2Na]+ dm/z=155.08293
1462,1464,MS1 annotation,6,[M+H-H2O]+ [2M+Na]+ dm/z=217.05732
1462,1481,MS1 annotation,6,[M+Na]+ [2M+Na]+ dm/z=177.06489
1462,1483,MS1 annotation,6,[M+H]+ [2M+Na]+ dm/z=199.04686
1464,1481,MS1 annotation,6,[M+Na]+ [M+H-H2O]+ dm/z=39.99243
1464,1483,MS1 annotation,6,[M+H]+ [M+H-H2O]+ dm/z=18.01046
1469,1480,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98199
1478,1482,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99229
1481,1483,MS1 annotation,6,[M+H]+ [M+Na]+ dm/z=21.98197
1498,1507,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98202
1500,1679,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98196
1500,1516,MS1 annotation,3,[M+K]+ [M+H]+ dm/z=37.95591
1504,1588,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98189
1516,1679,MS1 annotation,3,[M+Na]+ [M+K]+ dm/z=15.97395
1525,1527,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98197
1548,1566,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.9821
1563,1569,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98199
1574,1730,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.9739
1608,1653,MS1 annotation,5,[M+K]+ [M+NH4]+ dm/z=20.9293
1608,1654,MS1 annotation,5,[M-H+2Na]+ [M+NH4]+ dm/z=26.93747
1608,1656,MS1 annotation,5,[M+Na]+ [M+NH4]+ dm/z=4.95563
1608,1661,MS1 annotation,5,[2M+Na]+ [M+NH4]+ dm/z=489.11614
1609,1683,MS1 annotation,3,[M+K]+ [M-H+2Na]+ dm/z=6.00824
1609,1639,MS1 annotation,3,[M+Na]+ [M-H+2Na]+ dm/z=21.98182
1609,1639,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98182
1614,1681,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99237
1619,1620,MS1 annotation,7,[M+NH4]+ [M+H-H2O]+ dm/z=35.03699
1619,1624,MS1 annotation,7,[2M+Na]+ [M+H-H2O]+ dm/z=278.0796
1619,1693,MS1 annotation,7,[2M-H+2Na]+ [M+H-H2O]+ dm/z=300.06206
1619,1628,MS1 annotation,7,[M+Na]+ [M+H-H2O]+ dm/z=39.99256
1619,1682,MS1 annotation,7,[M+H]+ [M+H-H2O]+ dm/z=18.01041
1619,1623,MS1 annotation,7,[M+K]+ [M+H-H2O]+ dm/z=55.96643
1620,1624,MS1 annotation,7,[2M+Na]+ [M+NH4]+ dm/z=243.04262
1620,1693,MS1 annotation,7,[2M-H+2Na]+ [M+NH4]+ dm/z=265.02508
1620,1628,MS1 annotation,7,[M+Na]+ [M+NH4]+ dm/z=4.95558
1620,1682,MS1 annotation,7,[M+H]+ [M+NH4]+ dm/z=17.02658
1620,1623,MS1 annotation,7,[M+K]+ [M+NH4]+ dm/z=20.92944
1623,1624,MS1 annotation,7,[2M+Na]+ [M+K]+ dm/z=222.11317
1623,1693,MS1 annotation,7,[2M-H+2Na]+ [M+K]+ dm/z=244.09563
1623,1628,MS1 annotation,7,[M+Na]+ [M+K]+ dm/z=15.97387
1623,1682,MS1 annotation,7,[M+H]+ [M+K]+ dm/z=37.95602
1624,1693,MS1 annotation,7,[2M-H+2Na]+ [2M+Na]+ dm/z=21.98246
1624,1628,MS1 annotation,7,[M+Na]+ [2M+Na]+ dm/z=238.08704
1624,1682,MS1 annotation,7,[M+H]+ [2M+Na]+ dm/z=260.06919
1628,1693,MS1 annotation,7,[2M-H+2Na]+ [M+Na]+ dm/z=260.0695
1628,1682,MS1 annotation,7,[M+H]+ [M+Na]+ dm/z=21.98215
1638,1672,MS1 annotation,2,[M-H+2Na]+ [M+NH4]+ dm/z=26.93862
1639,1683,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97358
1651,1657,MS1 annotation,2,[M-H+2Na]+ [M+H]+ dm/z=43.96548
1653,1654,MS1 annotation,5,[M-H+2Na]+ [M+K]+ dm/z=6.00817
1653,1656,MS1 annotation,5,[M+Na]+ [M+K]+ dm/z=15.97367
1653,1661,MS1 annotation,5,[2M+Na]+ [M+K]+ dm/z=468.18684
1654,1656,MS1 annotation,5,[M+Na]+ [M-H+2Na]+ dm/z=21.98184
1654,1661,MS1 annotation,5,[2M+Na]+ [M-H+2Na]+ dm/z=462.17867
1656,1661,MS1 annotation,5,[2M+Na]+ [M+Na]+ dm/z=484.16051
1682,1693,MS1 annotation,7,[2M-H+2Na]+ [M+H]+ dm/z=282.05165
1687,1689,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97483
1726,1950,MS1 annotation,3,[M+NH4]+ [M+H]+ dm/z=17.02774
1726,1900,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98327
1726,1909,MS1 annotation,2,[M+NH4]+ [M+H-H2O]+ dm/z=35.03815
1749,1751,MS1 annotation,2,[2M+NH4]+ [M+H]+ dm/z=323.12152
1750,1751,MS1 annotation,2,[M+NH4]+ [M+H]+ dm/z=17.02654
1756,1767,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97237
1791,1792,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98179
1794,1832,MS1 annotation,2,[M+NH4]+ [M+Na]+ dm/z=4.95547
1800,1811,MS1 annotation,2,[M+H-H2O]+ [M+NH4]+ dm/z=35.03998
1804,1805,MS1 annotation,2,[M+Na]+ [M+NH4]+ dm/z=4.95554
1810,1904,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.9919
1810,1891,MS1 annotation,4,[M+NH4]+ [M+Na]+ dm/z=4.95486
1810,1960,MS1 annotation,4,[M+H]+ [M+Na]+ dm/z=21.98168
1818,1961,MS1 annotation,5,[M+H]+ [M+NH4]+ dm/z=17.02637
1818,1873,MS1 annotation,5,[2M+H]+ [M+NH4]+ dm/z=385.12619
1818,1906,MS1 annotation,5,[2M+H-H2O]+ [M+NH4]+ dm/z=367.11542
1818,1949,MS1 annotation,5,[M+H-H2O]+ [M+NH4]+ dm/z=35.03699
1821,1954,MS1 annotation,4,[M+H]+ [M+Na]+ dm/z=21.982
1821,1888,MS1 annotation,4,[M+NH4]+ [M+Na]+ dm/z=4.95544
1821,1928,MS1 annotation,4,[M+H-H2O]+ [M+Na]+ dm/z=39.99228
1829,1872,MS1 annotation,3,[M+NH4]+ [M+H-H2O]+ dm/z=35.0371
1829,1927,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01009
1830,1927,MS1 annotation,2,[M+H-H2O]+ [M+NH4]+ dm/z=35.0376
1834,1944,MS1 annotation,4,[M+H]+ [2M+H-H2O]+ dm/z=530.19928
1834,1933,MS1 annotation,4,[M+H-H2O]+ [2M+H-H2O]+ dm/z=548.20983
1834,1901,MS1 annotation,4,[M+NH4]+ [2M+H-H2O]+ dm/z=513.17274
1835,1943,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.95578
1835,1937,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99405
1840,1862,MS1 annotation,2,[M+H-H2O]+ [M+NH4]+ dm/z=35.03846
1843,1848,MS1 annotation,3,[M+NH4]+ [M+H]+ dm/z=17.02699
1843,1884,MS1 annotation,3,[M+H-H2O]+ [M+H]+ dm/z=18.01057
1845,1890,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.95546
1845,1962,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99418
1847,1897,MS1 annotation,6,[M+Na]+ [M+H-H2O]+ dm/z=39.99255
1847,1865,MS1 annotation,6,[2M+Na]+ [M+H-H2O]+ dm/z=770.28251
1847,1952,MS1 annotation,6,[2M+NH4]+ [M+H-H2O]+ dm/z=765.32696
1847,1910,MS1 annotation,6,[M+NH4]+ [M+H-H2O]+ dm/z=35.03731
1847,1942,MS1 annotation,6,[M+H]+ [M+H-H2O]+ dm/z=18.01094
1848,1884,MS1 annotation,3,[M+H-H2O]+ [M+NH4]+ dm/z=35.03755
1864,1936,MS1 annotation,2,[M+H-H2O]+ [M+NH4]+ dm/z=35.03745
1865,1897,MS1 annotation,6,[M+Na]+ [2M+Na]+ dm/z=730.28996
1865,1952,MS1 annotation,6,[2M+NH4]+ [2M+Na]+ dm/z=4.95555
1865,1910,MS1 annotation,6,[M+NH4]+ [2M+Na]+ dm/z=735.2452
1865,1942,MS1 annotation,6,[M+H]+ [2M+Na]+ dm/z=752.27157
1866,1882,MS1 annotation,8,[M+Na]+ [2M+H-H2O]+ dm/z=252.12355
1866,1931,MS1 annotation,8,[2M+H]+ [2M+H-H2O]+ dm/z=18.01047
1866,1895,MS1 annotation,8,[2M+Na]+ [2M+H-H2O]+ dm/z=39.99234
1866,1948,MS1 annotation,8,[M+H-H2O]+ [2M+H-H2O]+ dm/z=292.11579
1866,1918,MS1 annotation,8,[M+NH4]+ [2M+H-H2O]+ dm/z=257.0788
1866,2030,MS1 annotation,8,[M+H]+ [2M+H-H2O]+ dm/z=274.10529
1866,1919,MS1 annotation,8,[2M+NH4]+ [2M+H-H2O]+ dm/z=35.03705
1869,1894,MS1 annotation,5,[M+H]+ [2M+H]+ dm/z=170.05771
1869,1947,MS1 annotation,5,[M+NH4]+ [2M+H]+ dm/z=153.0312
1869,1876,MS1 annotation,5,[2M+H-H2O]+ [2M+H]+ dm/z=18.01066
1869,1958,MS1 annotation,5,[M+H-H2O]+ [2M+H]+ dm/z=188.06835
1872,1927,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02701
1873,1961,MS1 annotation,5,[M+H]+ [2M+H]+ dm/z=402.15255
1873,1906,MS1 annotation,5,[2M+H-H2O]+ [2M+H]+ dm/z=18.01077
1873,1949,MS1 annotation,5,[M+H-H2O]+ [2M+H]+ dm/z=420.16318
1876,1894,MS1 annotation,5,[M+H]+ [2M+H-H2O]+ dm/z=152.04705
1876,1947,MS1 annotation,5,[M+NH4]+ [2M+H-H2O]+ dm/z=135.02054
1876,1958,MS1 annotation,5,[M+H-H2O]+ [2M+H-H2O]+ dm/z=170.05769
1882,1931,MS1 annotation,8,[2M+H]+ [M+Na]+ dm/z=270.13402
1882,1895,MS1 annotation,8,[2M+Na]+ [M+Na]+ dm/z=292.11589
1882,1948,MS1 annotation,8,[M+H-H2O]+ [M+Na]+ dm/z=39.99224
1882,1918,MS1 annotation,8,[M+NH4]+ [M+Na]+ dm/z=4.95525
1882,2030,MS1 annotation,8,[M+H]+ [M+Na]+ dm/z=21.98174
1882,1919,MS1 annotation,8,[2M+NH4]+ [M+Na]+ dm/z=287.1606
1886,1911,MS1 annotation,7,[M+Na]+ [2M+Na]+ dm/z=438.17356
1886,1953,MS1 annotation,7,[2M+H]+ [2M+Na]+ dm/z=21.98224
1886,1945,MS1 annotation,7,[M+H]+ [2M+Na]+ dm/z=460.15542
1886,1896,MS1 annotation,7,[M+H-H2O]+ [2M+Na]+ dm/z=478.16604
1886,1905,MS1 annotation,7,[2M+NH4]+ [2M+Na]+ dm/z=4.95521
1886,1908,MS1 annotation,7,[M+NH4]+ [2M+Na]+ dm/z=443.12892
1887,1960,MS1 annotation,2,[M+H-H2O]+ [M+NH4]+ dm/z=35.03721
1888,1954,MS1 annotation,4,[M+H]+ [M+NH4]+ dm/z=17.02656
1888,1928,MS1 annotation,4,[M+H-H2O]+ [M+NH4]+ dm/z=35.03685
1889,1938,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.9553
1889,1962,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98348
1890,1962,MS1 annotation,3,[M+H-H2O]+ [M+NH4]+ dm/z=35.03872
1891,1904,MS1 annotation,4,[M+H-H2O]+ [M+NH4]+ dm/z=35.03704
1891,1960,MS1 annotation,4,[M+H]+ [M+NH4]+ dm/z=17.02682
1892,1915,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.95526
1892,1937,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98312
1894,1947,MS1 annotation,5,[M+NH4]+ [M+H]+ dm/z=17.02651
1894,1958,MS1 annotation,5,[M+H-H2O]+ [M+H]+ dm/z=18.01064
1895,1931,MS1 annotation,8,[2M+H]+ [2M+Na]+ dm/z=21.98187
1895,1948,MS1 annotation,8,[M+H-H2O]+ [2M+Na]+ dm/z=332.10813
1895,1918,MS1 annotation,8,[M+NH4]+ [2M+Na]+ dm/z=297.07114
1895,2030,MS1 annotation,8,[M+H]+ [2M+Na]+ dm/z=314.09763
1895,1919,MS1 annotation,8,[2M+NH4]+ [2M+Na]+ dm/z=4.95528
1896,1911,MS1 annotation,7,[M+Na]+ [M+H-H2O]+ dm/z=39.99248
1896,1953,MS1 annotation,7,[2M+H]+ [M+H-H2O]+ dm/z=456.1838
1896,1945,MS1 annotation,7,[M+H]+ [M+H-H2O]+ dm/z=18.01062
1896,1905,MS1 annotation,7,[2M+NH4]+ [M+H-H2O]+ dm/z=473.21083
1896,1908,MS1 annotation,7,[M+NH4]+ [M+H-H2O]+ dm/z=35.03713
1897,1952,MS1 annotation,6,[2M+NH4]+ [M+Na]+ dm/z=725.33441
1897,1910,MS1 annotation,6,[M+NH4]+ [M+Na]+ dm/z=4.95525
1897,1942,MS1 annotation,6,[M+H]+ [M+Na]+ dm/z=21.98161
1900,1950,MS1 annotation,3,[M+NH4]+ [M+Na]+ dm/z=4.95552
1901,1944,MS1 annotation,4,[M+H]+ [M+NH4]+ dm/z=17.02653
1901,1933,MS1 annotation,4,[M+H-H2O]+ [M+NH4]+ dm/z=35.03709
1903,1922,MS1 annotation,3,[M+H-H2O]+ [M+NH4]+ dm/z=35.03727
1903,1936,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02683
1904,1960,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.01022
1905,1911,MS1 annotation,7,[M+Na]+ [2M+NH4]+ dm/z=433.21835
1905,1953,MS1 annotation,7,[2M+H]+ [2M+NH4]+ dm/z=17.02703
1905,1945,MS1 annotation,7,[M+H]+ [2M+NH4]+ dm/z=455.20021
1905,1908,MS1 annotation,7,[M+NH4]+ [2M+NH4]+ dm/z=438.17371
1906,1961,MS1 annotation,5,[M+H]+ [2M+H-H2O]+ dm/z=384.14179
1906,1949,MS1 annotation,5,[M+H-H2O]+ [2M+H-H2O]+ dm/z=402.15241
1908,1911,MS1 annotation,7,[M+Na]+ [M+NH4]+ dm/z=4.95535
1908,1953,MS1 annotation,7,[2M+H]+ [M+NH4]+ dm/z=421.14667
1908,1945,MS1 annotation,7,[M+H]+ [M+NH4]+ dm/z=17.0265
1910,1952,MS1 annotation,6,[2M+NH4]+ [M+NH4]+ dm/z=730.28966
1910,1942,MS1 annotation,6,[M+H]+ [M+NH4]+ dm/z=17.02636
1911,1953,MS1 annotation,7,[2M+H]+ [M+Na]+ dm/z=416.19132
1911,1945,MS1 annotation,7,[M+H]+ [M+Na]+ dm/z=21.98186
1915,1937,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02785
1918,1931,MS1 annotation,8,[2M+H]+ [M+NH4]+ dm/z=275.08927
1918,1948,MS1 annotation,8,[M+H-H2O]+ [M+NH4]+ dm/z=35.03699
1918,2030,MS1 annotation,8,[M+H]+ [M+NH4]+ dm/z=17.02649
1918,1919,MS1 annotation,8,[2M+NH4]+ [M+NH4]+ dm/z=292.11585
1919,1931,MS1 annotation,8,[2M+H]+ [2M+NH4]+ dm/z=17.02658
1919,1948,MS1 annotation,8,[M+H-H2O]+ [2M+NH4]+ dm/z=327.15285
1919,2030,MS1 annotation,8,[M+H]+ [2M+NH4]+ dm/z=309.14234
1922,1936,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01044
1928,1954,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.01028
1931,1948,MS1 annotation,8,[M+H-H2O]+ [2M+H]+ dm/z=310.12626
1931,2030,MS1 annotation,8,[M+H]+ [2M+H]+ dm/z=292.11576
1933,1944,MS1 annotation,4,[M+H]+ [M+H-H2O]+ dm/z=18.01055
1937,1943,MS1 annotation,3,[M+NH4]+ [M+H-H2O]+ dm/z=35.03827
1938,1962,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02818
1942,1952,MS1 annotation,6,[2M+NH4]+ [M+H]+ dm/z=747.31602
1945,1953,MS1 annotation,7,[2M+H]+ [M+H]+ dm/z=438.17318
1947,1958,MS1 annotation,5,[M+H-H2O]+ [M+NH4]+ dm/z=35.03715
1948,2030,MS1 annotation,8,[M+H]+ [M+H-H2O]+ dm/z=18.0105
1949,1961,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01063
1974,1976,MS1 annotation,2,[2M+NH4]+ [M+H]+ dm/z=748.31901
1991,1993,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98198
2020,2026,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.9821
2027,2029,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98187
2053,2054,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98199
2104,2110,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97377
2104,2158,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99389
2119,2153,MS1 annotation,5,[M+H]+ [M-H+2Na]+ dm/z=43.96419
2119,2129,MS1 annotation,5,[M+K]+ [M-H+2Na]+ dm/z=6.00842
2119,2132,MS1 annotation,5,[2M+Na]+ [M-H+2Na]+ dm/z=348.14731
2119,2127,MS1 annotation,5,[M+Na]+ [M-H+2Na]+ dm/z=21.98216
2125,2149,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01214
2125,2140,MS1 annotation,3,[M+NH4]+ [M+H-H2O]+ dm/z=35.03696
2127,2153,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.98204
2127,2129,MS1 annotation,5,[M+K]+ [M+Na]+ dm/z=15.97374
2127,2132,MS1 annotation,5,[2M+Na]+ [M+Na]+ dm/z=370.12946
2128,2156,MS1 annotation,2,[M+NH4]+ [M+Na]+ dm/z=4.95463
2128,2161,MS1 annotation,2,[M-H+2Na]+ [M+NH4]+ dm/z=26.93818
2129,2153,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95577
2129,2132,MS1 annotation,5,[2M+Na]+ [M+K]+ dm/z=354.15573
2132,2153,MS1 annotation,5,[M+H]+ [2M+Na]+ dm/z=392.1115
2140,2149,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02482
2186,2190,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98186
2187,2193,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98179
2191,2195,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98193
2206,2210,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.982
2212,2213,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98194
2240,2243,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98202
2240,2244,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99255
2243,2244,MS1 annotation,3,[M+H-H2O]+ [M+H]+ dm/z=18.01054
2244,2247,MS1 annotation,2,[M+H-H2O]+ [M+NH4]+ dm/z=35.03706
2256,2333,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97394
2256,2308,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99361
2263,2276,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98202
2308,2333,MS1 annotation,3,[M+K]+ [M+H-H2O]+ dm/z=55.96755
2376,2382,MS1 annotation,2,[M+H]+ [M-H+2Na]+ dm/z=43.96372
2387,2393,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98192
2387,2388,MS1 annotation,3,[M+H-H2O]+ [M+H]+ dm/z=18.01063
2388,2393,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99255
2406,2408,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98194
2407,2413,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97412
2422,2424,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99247
2428,2431,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99255
2468,2473,MS1 annotation,3,[M+NH4]+ [M+H]+ dm/z=17.02653
2468,2477,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98189
2473,2477,MS1 annotation,3,[M+Na]+ [M+NH4]+ dm/z=4.95536
2478,2486,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97398
2522,2618,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97389
2543,2559,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99225
2543,2546,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01079
2546,2559,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98146
2547,2548,MS1 annotation,5,[M+H-H2O]+ [2M+Na]+ dm/z=266.16032
2547,2550,MS1 annotation,5,[M+K]+ [2M+Na]+ dm/z=210.19401
2547,2549,MS1 annotation,5,[M+Na]+ [2M+Na]+ dm/z=226.16796
2547,2552,MS1 annotation,5,[M+H]+ [2M+Na]+ dm/z=248.14986
2548,2550,MS1 annotation,5,[M+K]+ [M+H-H2O]+ dm/z=55.96631
2548,2549,MS1 annotation,5,[M+Na]+ [M+H-H2O]+ dm/z=39.99236
2548,2552,MS1 annotation,5,[M+H]+ [M+H-H2O]+ dm/z=18.01046
2549,2550,MS1 annotation,5,[M+K]+ [M+Na]+ dm/z=15.97395
2549,2552,MS1 annotation,5,[M+H]+ [M+Na]+ dm/z=21.9819
2550,2552,MS1 annotation,5,[M+H]+ [M+K]+ dm/z=37.95585
2556,2571,MS1 annotation,3,[M+K]+ [M+H]+ dm/z=37.95626
2556,2557,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98266
2557,2571,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.9736
2562,2569,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99235
2576,2577,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98185
2579,2583,MS1 annotation,2,[M+H]+ [M+NH4]+ dm/z=17.02621
2580,2581,MS1 annotation,2,[M+H-H2O]+ [M+Na]+ dm/z=39.99261
2595,2596,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98199
2605,2610,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98196
2608,2609,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98198
2623,2718,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98186
2635,2643,MS1 annotation,3,[M+H-H2O]+ [M+Na]+ dm/z=39.99233
2635,2640,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.9819
2640,2643,MS1 annotation,3,[M+H-H2O]+ [M+H]+ dm/z=18.01043
2653,2654,MS1 annotation,2,[M+Na]+ [M+H-H2O]+ dm/z=39.99246
2679,2680,MS1 annotation,3,[M+NH4]+ [M+H]+ dm/z=17.02662
2679,2682,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98196
2680,2682,MS1 annotation,3,[M+Na]+ [M+NH4]+ dm/z=4.95534
2702,2705,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98202
2740,2741,MS1 annotation,2,[M+NH4]+ [M+H]+ dm/z=17.02649
2772,2785,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97393
2777,2786,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99259
2777,2781,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01059
2781,2786,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98199
2815,2825,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98197
2895,2896,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02649
2895,2900,MS1 annotation,3,[M+Na]+ [M+NH4]+ dm/z=4.95529
2896,2900,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98178
2921,2934,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98228
2927,2929,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.99239
2927,2928,MS1 annotation,3,[M+H]+ [M+H-H2O]+ dm/z=18.01043
2928,2929,MS1 annotation,3,[M+Na]+ [M+H]+ dm/z=21.98196
2944,2963,MS1 annotation,2,[M+K]+ [M+Na]+ dm/z=15.97396
2945,2949,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98198
2956,2957,MS1 annotation,2,[M+H]+ [M+NH4]+ dm/z=17.02659
2987,2988,MS1 annotation,2,[M+H]+ [M+NH4]+ dm/z=17.02653
2992,3009,MS1 annotation,3,[M+H-H2O]+ [M+NH4]+ dm/z=35.03712
2992,2997,MS1 annotation,3,[M+H]+ [M+NH4]+ dm/z=17.02656
2997,3009,MS1 annotation,3,[M+H-H2O]+ [M+H]+ dm/z=18.01055
3029,3039,MS1 annotation,3,[M+K]+ [M+Na]+ dm/z=15.97235
3029,3030,MS1 annotation,3,[M-H+2Na]+ [M+Na]+ dm/z=21.98186
3029,3030,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98186
3030,3039,MS1 annotation,3,[M+K]+ [M-H+2Na]+ dm/z=6.00952
3040,3053,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98192
3046,3047,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98197
3078,3084,MS1 annotation,2,[M+H]+ [M+NH4]+ dm/z=17.02662
3102,3123,MS1 annotation,3,[M+H-H2O]+ [M+K]+ dm/z=55.96641
3102,3128,MS1 annotation,3,[M+Na]+ [M+K]+ dm/z=15.97391
3104,3109,MS1 annotation,3,[M+H]+ [M-H+2Na]+ dm/z=43.96416
3104,3105,MS1 annotation,3,[M+Na]+ [M-H+2Na]+ dm/z=21.982
3104,3105,MS1 annotation,3,[2M+Na]+ [2M-H+2Na]+ dm/z=21.982
3104,3113,MS1 annotation,3,[M+H]+ [2M-H+2Na]+ dm/z=438.16231
3104,3105,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.982
3105,3109,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98217
3105,3113,MS1 annotation,3,[M+H]+ [2M+Na]+ dm/z=416.18032
3123,3128,MS1 annotation,3,[M+Na]+ [M+H-H2O]+ dm/z=39.9925
3161,3170,MS1 annotation,2,[M+NH4]+ [M+H]+ dm/z=17.02652
3200,3217,MS1 annotation,2,[M+H]+ [M+Na]+ dm/z=21.98169
3203,3208,MS1 annotation,3,[M+Na]+ [M+K]+ dm/z=15.97385
3203,3214,MS1 annotation,3,[M+H]+ [M+K]+ dm/z=37.95574
3208,3214,MS1 annotation,3,[M+H]+ [M+Na]+ dm/z=21.98189
3209,3242,MS1 annotation,2,[M+K]+ [2M+Na]+ dm/z=230.17191
3233,3303,MS1 annotation,2,[M+Na]+ [M+K]+ dm/z=15.97276
3237,3249,MS1 annotation,2,[M+Na]+ [M+H]+ dm/z=21.98184
